-1.9984488107549119 0.024705882352941355
-1.7916235780765253 0.061176470588235166
-1.6003102378490173 0.09411764705882364
-1.3986556359875904 0.13411764705882367
-1.186659772492244 0.19294117647058817
-1.0005170630816957 0.2705882352941176
-0.7885211995863495 0.33882352941176475
-0.5920372285418818 0.42470588235294127
-0.39038262668045487 0.47529411764705864
-0.19389865563598718 0.5
0.012926577042398968 0.5
0.219751809720786 0.4541176470588235
0.4007238883143742 0.388235294117647
0.6075491209927613 0.32705882352941185
0.7988624612202688 0.256470588235294
1.0005170630816957 0.19647058823529395
1.2021716649431236 0.12823529411764722
1.3934850051706311 0.08000000000000007
1.6003102378490182 0.049411764705882266
1.8123061013443644 0.028235294117647136
2.003619441571872 0.00941176470588223
