-1.9965517241379311 0.08860103626942983
-1.8000000000000007 0.10725388601036245
-1.5862068965517242 0.14870466321243514
-1.4000000000000004 0.1922279792746111
-1.1965517241379313 0.24611398963730524
-1.0 0.2834196891191709
-0.7931034482758621 0.3176165803108806
-0.5931034482758619 0.332124352331606
-0.39310344827586263 0.3704663212435231
-0.19655172413793132 0.39533678756476665
0.02068965517241317 0.39948186528497387
0.20344827586206904 0.3725388601036268
0.3965517241379306 0.3580310880829014
0.5965517241379299 0.32590673575129503
0.8034482758620687 0.2813471502590672
1.0 0.2378238341968908
1.203448275862069 0.18911917098445574
1.3931034482758626 0.15284974093264214
1.6034482758620694 0.11347150259067318
1.799999999999999 0.08031088082901539
